# 4 3.000000
0.640000 -5.473870e-01 1.825428e-01 7.580870e-01 -3.038910e-01 6.762008e-01 2.174499e-02 7.363608e-01 -7.238029e-03 -7.543289e-01 5.643417e-02 6.179701e-01 -2.142803e-01 1.007155e-01 3.561715e-01 9.220482e-01 1.132495e-01
2.120000 -6.365647e-01 5.424423e-02 7.271205e-01 2.512741e-01 6.581947e-01 2.063589e-01 7.225298e-01 -4.632937e-02 -6.851493e-01 -1.838807e-01 7.004786e-01 -7.802558e-02 4.850266e-01 4.236688e-02 8.633527e-01 -1.325761e-01
3.640000 -5.191236e-01 -1.493846e-01 8.248856e-01 1.666095e-01 5.736358e-01 1.339143e-01 7.645664e-01 -2.616240e-01 -7.142645e-01 2.254226e-01 6.480562e-01 1.379639e-01 4.175277e-01 -1.604122e-02 8.850384e-01 -2.052325e-01
4.520000 -5.456916e-01 9.540958e-03 8.374283e-01 -2.904269e-02 5.660147e-01 -1.451351e-02 8.004669e-01 -1.966454e-01 -7.672523e-01 1.174352e-01 5.853247e-01 -2.343669e-01 3.295334e-01 2.059500e-01 8.568181e-01 3.389028e-01
4.800000 -5.312171e-01 1.050387e-01 8.261834e-01 -1.555515e-01 5.181514e-01 -2.864493e-02 8.376856e-01 -1.702394e-01 -7.539296e-01 -1.596014e-01 5.917225e-01 -2.366051e-01 4.372007e-01 -1.936694e-01 8.410863e-01 2.528271e-01
6.000000 -5.332339e-01 5.265565e-05 7.184552e-01 -4.466360e-01 4.386346e-01 -1.463725e-01 8.849876e-01 5.451358e-02 -7.051767e-01 1.441552e-01 6.082569e-01 3.346171e-01 4.131127e-01 -2.308464e-01 8.736061e-01 1.134028e-01
6.680000 -5.006141e-01 9.089825e-02 8.424666e-01 -1.771248e-01 3.634496e-01 -2.482194e-02 9.215905e-01 1.340120e-01 -7.497966e-01 2.323735e-01 5.827126e-01 -2.103655e-01 3.992388e-01 -1.243866e-01 8.651786e-01 -2.767714e-01
8.280000 -5.264469e-01 -1.431724e-01 7.945792e-01 2.664566e-01 4.659320e-01 1.577066e-01 8.667431e-01 -8.241570e-02 -8.315235e-01 3.914233e-01 3.043728e-01 2.504270e-01 2.645173e-01 3.173653e-01 8.654628e-01 2.833444e-01
9.840000 -6.153714e-01 -4.627813e-02 7.859879e-01 3.740974e-02 4.672550e-01 4.529325e-04 8.638242e-01 -1.883623e-01 -9.131845e-01 -3.640276e-01 1.820863e-01 2.055433e-02 -4.330649e-02 -3.541197e-01 8.007766e-01 4.811244e-01
10.240000 -6.224818e-01 3.557805e-03 7.730292e-01 1.221864e-01 4.468035e-01 2.228731e-02 8.723884e-01 1.969984e-01 -9.396650e-01 -1.249560e-01 3.184563e-01 -1.137598e-03 -2.833123e-01 3.165393e-01 7.439066e-01 5.158875e-01
